filename,class,xmin,xmax,ymin,ymax
T0001_YM_20100806140241_02.jpg,Maize,883,1042,422,677
T0001_YM_20100806140241_02.jpg,Maize,1061,1222,508,693
T0001_YM_20100806140241_02.jpg,Maize,832,1058,83,250
T0001_YM_20100806140241_02.jpg,Maize,1348,1528,142,346
T0001_YM_20100806140241_02.jpg,Maize,1380,1549,454,679
T0001_YM_20100806140241_02.jpg,Maize,35,188,1101,1286
T0001_YM_20100806140241_02.jpg,Maize,287,416,846,1050
T0001_YM_20100806140241_02.jpg,Maize,548,779,961,1166
T0001_YM_20100806140241_02.jpg,Maize,942,1195,1090,1265
T0001_YM_20100806140241_02.jpg,Maize,1270,1394,1072,1292
T0001_YM_20100806140241_02.jpg,Maize,1399,1536,969,1225
T0001_YM_20100806140241_02.jpg,Maize,1598,1721,972,1246
T0001_YM_20100806140241_02.jpg,Maize,1920,2081,943,1171
T0001_YM_20100806140241_02.jpg,Maize,1713,1866,242,430
T0001_YM_20100806140241_02.jpg,Maize,2190,2341,59,357
T0001_YM_20100806140241_02.jpg,Maize,2426,2649,105,424
T0001_YM_20100806140241_02.jpg,Maize,2703,2808,124,395
T0001_YM_20100806140241_02.jpg,Maize,2878,3023,142,414
T0001_YM_20100806140241_02.jpg,Maize,3052,3197,134,457
T0001_YM_20100806140241_02.jpg,Maize,3476,3592,567,811
T0001_YM_20100806140241_02.jpg,Maize,3264,3369,599,867
T0001_YM_20100806140241_02.jpg,Maize,2934,3157,500,811
T0001_YM_20100806140241_02.jpg,Maize,2716,2794,593,811
T0001_YM_20100806140241_02.jpg,Maize,2590,2674,513,808
T0001_YM_20100806140241_02.jpg,Maize,2233,2359,518,784
T0001_YM_20100806140241_02.jpg,Maize,3095,3251,1023,1289
T0001_YM_20100806140241_02.jpg,Maize,2749,2840,910,1131
T0001_YM_20100806140241_02.jpg,Maize,2461,2644,986,1171
T0001_YM_20100806140241_02.jpg,Maize,1712,1838,1488,1657
T0001_YM_20100806140241_02.jpg,Maize,2015,2192,1529,1746
T0001_YM_20100806140241_02.jpg,Maize,2259,2418,1792,1982
T0001_YM_20100806140241_02.jpg,Maize,2472,2700,1679,1905
T0001_YM_20100806140241_02.jpg,Maize,2775,2925,1711,1977
T0001_YM_20100806140241_02.jpg,Maize,3342,3551,2407,2627
T0001_YM_20100806140241_02.jpg,Maize,2646,2794,2592,2724
T0001_YM_20100806140241_02.jpg,Maize,2002,2249,2326,2565
T0001_YM_20100806140241_02.jpg,Maize,1773,1883,2401,2657
T0001_YM_20100806140241_02.jpg,Maize,1556,1679,2399,2622
T0001_YM_20100806140241_02.jpg,Maize,132,288,1655,1872
T0001_YM_20100806140241_02.jpg,Maize,1180,1346,1604,1819
T0001_YM_20100806140241_02.jpg,Maize,890,1131,1424,1709
T0001_YM_20100806140241_02.jpg,Maize,573,780,1478,1727
T0001_YM_20100806140241_02.jpg,Maize,267,508,2329,2546
T0001_YM_20100806140241_02.jpg,Maize,594,879,2127,2423
T0001_YM_20100806140241_02.jpg,Maize,986,1153,2138,2364
T0001_YM_20100806140241_02.jpg,Maize,1215,1462,2192,2458
T0001_YM_20100806140241_02.jpg,Maize,310,474,1639,1856
T0001_YM_20100806150239_02.jpg,Maize,229,455,500,776
T0001_YM_20100806150239_02.jpg,Maize,439,627,145,352
T0001_YM_20100806150239_02.jpg,Maize,175,433,27,161
T0001_YM_20100806150239_02.jpg,Maize,871,1062,113,357
T0001_YM_20100806150239_02.jpg,Maize,680,825,185,379
T0001_YM_20100806150239_02.jpg,Maize,691,925,483,798
T0001_YM_20100806150239_02.jpg,Maize,957,1067,465,671
T0001_YM_20100806150239_02.jpg,Maize,9,210,1184,1337
T0001_YM_20100806150239_02.jpg,Maize,291,519,838,1047
T0001_YM_20100806150239_02.jpg,Maize,433,616,1090,1294
T0001_YM_20100806150239_02.jpg,Maize,627,804,975,1208
T0001_YM_20100806150239_02.jpg,Maize,1040,1209,1120,1308
T0001_YM_20100806150239_02.jpg,Maize,1260,1408,1090,1300
T0001_YM_20100806150239_02.jpg,Maize,1443,1601,1004,1254
T0001_YM_20100806150239_02.jpg,Maize,1642,1741,951,1155
T0001_YM_20100806150239_02.jpg,Maize,1999,2147,929,1160
T0001_YM_20100806150239_02.jpg,Maize,1451,1577,438,722
T0001_YM_20100806150239_02.jpg,Maize,1765,1891,285,478
T0001_YM_20100806150239_02.jpg,Maize,1569,1712,121,322
T0001_YM_20100806150239_02.jpg,Maize,1443,1534,91,336
T0001_YM_20100806150239_02.jpg,Maize,2185,2349,91,295
T0001_YM_20100806150239_02.jpg,Maize,2128,2300,505,712
T0001_YM_20100806150239_02.jpg,Maize,2531,2639,132,400
T0001_YM_20100806150239_02.jpg,Maize,2676,2845,167,379
T0001_YM_20100806150239_02.jpg,Maize,2934,3039,145,387
T0001_YM_20100806150239_02.jpg,Maize,3068,3203,177,392
T0001_YM_20100806150239_02.jpg,Maize,3560,3638,628,784
T0001_YM_20100806150239_02.jpg,Maize,3305,3493,631,792
T0001_YM_20100806150239_02.jpg,Maize,2939,3211,532,781
T0001_YM_20100806150239_02.jpg,Maize,2751,2902,553,776
T0001_YM_20100806150239_02.jpg,Maize,2574,2716,607,833
T0001_YM_20100806150239_02.jpg,Maize,3068,3275,1055,1246
T0001_YM_20100806150239_02.jpg,Maize,2794,2931,916,1133
T0001_YM_20100806150239_02.jpg,Maize,2644,2751,1093,1343
T0001_YM_20100806150239_02.jpg,Maize,2504,2639,1004,1200
T0001_YM_20100806150239_02.jpg,Maize,1755,1884,1483,1652
T0001_YM_20100806150239_02.jpg,Maize,2091,2268,1507,1690
T0001_YM_20100806150239_02.jpg,Maize,2273,2443,1797,2023
T0001_YM_20100806150239_02.jpg,Maize,2483,2674,1743,1958
T0001_YM_20100806150239_02.jpg,Maize,2762,2955,1754,1991
T0001_YM_20100806150239_02.jpg,Maize,3401,3616,2366,2584
T0001_YM_20100806150239_02.jpg,Maize,2633,2851,2654,2736
T0001_YM_20100806150239_02.jpg,Maize,2534,2665,2485,2614
T0001_YM_20100806150239_02.jpg,Maize,2096,2308,2313,2538
T0001_YM_20100806150239_02.jpg,Maize,1854,2010,2479,2686
T0001_YM_20100806150239_02.jpg,Maize,1212,1416,1622,1834
T0001_YM_20100806150239_02.jpg,Maize,1000,1161,1477,1684
T0001_YM_20100806150239_02.jpg,Maize,602,828,1499,1764
T0001_YM_20100806150239_02.jpg,Maize,283,487,1678,1866
T0001_YM_20100806150239_02.jpg,Maize,1293,1524,2272,2503
T0001_YM_20100806150239_02.jpg,Maize,1013,1231,2143,2417
T0001_YM_20100806150239_02.jpg,Maize,648,866,2135,2436
T0001_YM_20100806150239_02.jpg,Maize,334,530,2261,2538
T0001_YM_20100806160240_02.jpg,Maize,430,632,97,353
T0001_YM_20100806160240_02.jpg,Maize,219,367,18,112
T0001_YM_20100806160240_02.jpg,Maize,212,500,520,776
T0001_YM_20100806160240_02.jpg,Maize,663,832,181,435
T0001_YM_20100806160240_02.jpg,Maize,862,1022,79,320
T0001_YM_20100806160240_02.jpg,Maize,675,826,502,689
T0001_YM_20100806160240_02.jpg,Maize,883,1176,477,725
T0001_YM_20100806160240_02.jpg,Maize,1415,1605,471,761
T0001_YM_20100806160240_02.jpg,Maize,1179,1358,109,375
T0001_YM_20100806160240_02.jpg,Maize,1394,1503,142,378
T0001_YM_20100806160240_02.jpg,Maize,1506,1617,109,332
T0001_YM_20100806160240_02.jpg,Maize,1756,1865,254,453
T0001_YM_20100806160240_02.jpg,Maize,2185,2355,103,326
T0001_YM_20100806160240_02.jpg,Maize,16,173,1121,1390
T0001_YM_20100806160240_02.jpg,Maize,285,469,810,1000
T0001_YM_20100806160240_02.jpg,Maize,391,590,1057,1263
T0001_YM_20100806160240_02.jpg,Maize,599,765,943,1190
T0001_YM_20100806160240_02.jpg,Maize,980,1179,1057,1287
T0001_YM_20100806160240_02.jpg,Maize,1249,1394,1073,1329
T0001_YM_20100806160240_02.jpg,Maize,1427,1560,961,1248
T0001_YM_20100806160240_02.jpg,Maize,1623,1732,961,1263
T0001_YM_20100806160240_02.jpg,Maize,2074,2234,489,761
T0001_YM_20100806160240_02.jpg,Maize,1968,2158,937,1215
T0001_YM_20100806160240_02.jpg,Maize,2276,2388,514,873
T0001_YM_20100806160240_02.jpg,Maize,2071,2306,1511,1746
T0001_YM_20100806160240_02.jpg,Maize,1729,1910,1432,1644
T0001_YM_20100806160240_02.jpg,Maize,962,1176,1456,1674
T0001_YM_20100806160240_02.jpg,Maize,626,802,1523,1758
T0001_YM_20100806160240_02.jpg,Maize,2500,2702,124,417
T0001_YM_20100806160240_02.jpg,Maize,2723,2847,97,453
T0001_YM_20100806160240_02.jpg,Maize,2929,3061,115,402
T0001_YM_20100806160240_02.jpg,Maize,3089,3237,139,411
T0001_YM_20100806160240_02.jpg,Maize,2593,2723,574,822
T0001_YM_20100806160240_02.jpg,Maize,2732,2892,514,779
T0001_YM_20100806160240_02.jpg,Maize,2968,3110,529,813
T0001_YM_20100806160240_02.jpg,Maize,3089,3300,1033,1263
T0001_YM_20100806160240_02.jpg,Maize,2793,2904,918,1127
T0001_YM_20100806160240_02.jpg,Maize,2651,2753,1151,1341
T0001_YM_20100806160240_02.jpg,Maize,2500,2639,1015,1239
T0001_YM_20100806160240_02.jpg,Maize,3373,3596,2286,2576
T0001_YM_20100806160240_02.jpg,Maize,2762,3025,1739,1969
T0001_YM_20100806160240_02.jpg,Maize,2536,2690,1630,1914
T0001_YM_20100806160240_02.jpg,Maize,2270,2457,1739,1957
T0001_YM_20100806160240_02.jpg,Maize,2663,2823,2624,2736
T0001_YM_20100806160240_02.jpg,Maize,2503,2681,2458,2639
T0001_YM_20100806160240_02.jpg,Maize,2074,2318,2349,2621
T0001_YM_20100806160240_02.jpg,Maize,1811,1926,2500,2688
T0001_YM_20100806160240_02.jpg,Maize,1560,1699,2440,2667
T0001_YM_20100806160240_02.jpg,Maize,1282,1478,2186,2482
T0001_YM_20100806160240_02.jpg,Maize,1225,1345,1594,1839
T0001_YM_20100806160240_02.jpg,Maize,212,442,1612,1860
T0001_YM_20100806160240_02.jpg,Maize,1007,1216,2144,2379
T0001_YM_20100806160240_02.jpg,Maize,629,889,2105,2407
T0001_YM_20100806160240_02.jpg,Maize,264,560,2247,2582
T0001_YM_20100807090237_02.jpg,Maize,409,608,193,378
T0001_YM_20100807090237_02.jpg,Maize,185,382,6,169
T0001_YM_20100807090237_02.jpg,Maize,291,463,553,755
T0001_YM_20100807090237_02.jpg,Maize,273,442,831,1024
T0001_YM_20100807090237_02.jpg,Maize,4,137,1145,1344
T0001_YM_20100807090237_02.jpg,Maize,188,324,1127,1278
T0001_YM_20100807090237_02.jpg,Maize,397,536,1085,1314
T0001_YM_20100807090237_02.jpg,Maize,599,793,1033,1239
T0001_YM_20100807090237_02.jpg,Maize,681,826,187,420
T0001_YM_20100807090237_02.jpg,Maize,871,1019,112,350
T0001_YM_20100807090237_02.jpg,Maize,771,904,483,740
T0001_YM_20100807090237_02.jpg,Maize,935,1098,474,622
T0001_YM_20100807090237_02.jpg,Maize,1061,1285,631,795
T0001_YM_20100807090237_02.jpg,Maize,1433,1651,139,363
T0001_YM_20100807090237_02.jpg,Maize,1448,1651,535,713
T0001_YM_20100807090237_02.jpg,Maize,1010,1176,1136,1332
T0001_YM_20100807090237_02.jpg,Maize,1243,1430,1109,1299
T0001_YM_20100807090237_02.jpg,Maize,1469,1605,1066,1254
T0001_YM_20100807090237_02.jpg,Maize,1687,1826,1027,1208
T0001_YM_20100807090237_02.jpg,Maize,1732,1865,269,426
T0001_YM_20100807090237_02.jpg,Maize,1835,1941,523,716
T0001_YM_20100807090237_02.jpg,Maize,2191,2339,69,266
T0001_YM_20100807090237_02.jpg,Maize,2149,2246,520,707
T0001_YM_20100807090237_02.jpg,Maize,2309,2445,562,740
T0001_YM_20100807090237_02.jpg,Maize,2019,2206,924,1157
T0001_YM_20100807090237_02.jpg,Maize,2137,2355,1553,1722
T0001_YM_20100807090237_02.jpg,Maize,1790,1941,1447,1601
T0001_YM_20100807090237_02.jpg,Maize,980,1206,1505,1710
T0001_YM_20100807090237_02.jpg,Maize,2548,2678,163,363
T0001_YM_20100807090237_02.jpg,Maize,2711,2856,66,287
T0001_YM_20100807090237_02.jpg,Maize,2935,3025,166,420
T0001_YM_20100807090237_02.jpg,Maize,3065,3285,215,414
T0001_YM_20100807090237_02.jpg,Maize,3490,3636,541,813
T0001_YM_20100807090237_02.jpg,Maize,2992,3173,550,786
T0001_YM_20100807090237_02.jpg,Maize,2777,2932,538,779
T0001_YM_20100807090237_02.jpg,Maize,2608,2738,583,825
T0001_YM_20100807090237_02.jpg,Maize,2518,2632,1045,1169
T0001_YM_20100807090237_02.jpg,Maize,2648,2811,1212,1372
T0001_YM_20100807090237_02.jpg,Maize,2793,2932,1003,1157
T0001_YM_20100807090237_02.jpg,Maize,3061,3327,1076,1266
T0001_YM_20100807090237_02.jpg,Maize,3374,3600,2392,2621
T0001_YM_20100807090237_02.jpg,Maize,2770,3008,1736,1987
T0001_YM_20100807090237_02.jpg,Maize,2534,2700,1706,1902
T0001_YM_20100807090237_02.jpg,Maize,2286,2471,1760,1966
T0001_YM_20100807090237_02.jpg,Maize,2646,2839,2612,2736
T0001_YM_20100807090237_02.jpg,Maize,2522,2658,2473,2642
T0001_YM_20100807090237_02.jpg,Maize,2060,2298,2358,2600
T0001_YM_20100807090237_02.jpg,Maize,1791,1984,2485,2685
T0001_YM_20100807090237_02.jpg,Maize,1600,1751,2467,2670
T0001_YM_20100807090237_02.jpg,Maize,1292,1537,2241,2521
T0001_YM_20100807090237_02.jpg,Maize,1259,1377,1618,1839
T0001_YM_20100807090237_02.jpg,Maize,143,418,1606,1884
T0001_YM_20100807090237_02.jpg,Maize,560,777,1509,1769
T0001_YM_20100807090237_02.jpg,Maize,312,554,2331,2561
T0001_YM_20100807090237_02.jpg,Maize,632,853,2138,2392
T0001_YM_20100807090237_02.jpg,Maize,995,1188,2102,2386
T0001_YM_20100807100238_02.jpg,Maize,191,385,17,131
T0001_YM_20100807100238_02.jpg,Maize,223,430,540,782
T0001_YM_20100807100238_02.jpg,Maize,447,618,151,347
T0001_YM_20100807100238_02.jpg,Maize,848,1005,51,282
T0001_YM_20100807100238_02.jpg,Maize,695,814,435,674
T0001_YM_20100807100238_02.jpg,Maize,885,1062,409,583
T0001_YM_20100807100238_02.jpg,Maize,1076,1266,563,802
T0001_YM_20100807100238_02.jpg,Maize,1372,1528,128,361
T0001_YM_20100807100238_02.jpg,Maize,1528,1687,100,304
T0001_YM_20100807100238_02.jpg,Maize,1750,1923,276,421
T0001_YM_20100807100238_02.jpg,Maize,1812,1963,506,665
T0001_YM_20100807100238_02.jpg,Maize,2074,2259,461,665
T0001_YM_20100807100238_02.jpg,Maize,1954,2202,904,1100
T0001_YM_20100807100238_02.jpg,Maize,1608,1787,950,1140
T0001_YM_20100807100238_02.jpg,Maize,1440,1565,927,1194
T0001_YM_20100807100238_02.jpg,Maize,1244,1360,1063,1251
T0001_YM_20100807100238_02.jpg,Maize,1002,1181,1015,1257
T0001_YM_20100807100238_02.jpg,Maize,635,769,995,1132
T0001_YM_20100807100238_02.jpg,Maize,336,453,842,1049
T0001_YM_20100807100238_02.jpg,Maize,476,584,1083,1311
T0001_YM_20100807100238_02.jpg,Maize,32,163,1169,1305
T0001_YM_20100807100238_02.jpg,Maize,1750,1875,1393,1587
T0001_YM_20100807100238_02.jpg,Maize,2165,2330,71,307
T0001_YM_20100807100238_02.jpg,Maize,1383,1630,449,682
T0001_YM_20100807100238_02.jpg,Maize,2236,2409,617,813
T0001_YM_20100807100238_02.jpg,Maize,2478,2608,131,350
T0001_YM_20100807100238_02.jpg,Maize,2668,2853,94,324
T0001_YM_20100807100238_02.jpg,Maize,2918,3029,176,387
T0001_YM_20100807100238_02.jpg,Maize,3043,3191,185,421
T0001_YM_20100807100238_02.jpg,Maize,2532,2677,529,805
T0001_YM_20100807100238_02.jpg,Maize,2722,2853,523,808
T0001_YM_20100807100238_02.jpg,Maize,2952,3098,540,810
T0001_YM_20100807100238_02.jpg,Maize,3080,3279,1007,1240
T0001_YM_20100807100238_02.jpg,Maize,2771,2884,955,1103
T0001_YM_20100807100238_02.jpg,Maize,2517,2662,1012,1149
T0001_YM_20100807100238_02.jpg,Maize,2591,2805,1163,1336
T0001_YM_20100807100238_02.jpg,Maize,3530,3648,520,807
T0001_YM_20100807100238_02.jpg,Maize,2763,3004,1698,1951
T0001_YM_20100807100238_02.jpg,Maize,2498,2686,1641,1883
T0001_YM_20100807100238_02.jpg,Maize,2111,2325,1491,1698
T0001_YM_20100807100238_02.jpg,Maize,2305,2447,1772,1965
T0001_YM_20100807100238_02.jpg,Maize,3391,3618,2378,2585
T0001_YM_20100807100238_02.jpg,Maize,2677,2819,2642,2736
T0001_YM_20100807100238_02.jpg,Maize,2501,2635,2480,2642
T0001_YM_20100807100238_02.jpg,Maize,2060,2299,2346,2600
T0001_YM_20100807100238_02.jpg,Maize,1824,1978,2483,2688
T0001_YM_20100807100238_02.jpg,Maize,1588,1728,2437,2671
T0001_YM_20100807100238_02.jpg,Maize,1344,1560,2253,2489
T0001_YM_20100807100238_02.jpg,Maize,1224,1408,1604,1823
T0001_YM_20100807100238_02.jpg,Maize,1005,1209,1399,1680
T0001_YM_20100807100238_02.jpg,Maize,584,834,1570,1760
T0001_YM_20100807100238_02.jpg,Maize,135,453,1609,1817
T0001_YM_20100807100238_02.jpg,Maize,317,561,2343,2539
T0001_YM_20100807100238_02.jpg,Maize,627,828,2178,2394
T0001_YM_20100807100238_02.jpg,Maize,1033,1204,2167,2354
T0001_YM_20100807110238_02.jpg,Maize,427,629,188,355
T0001_YM_20100807110238_02.jpg,Maize,174,422,14,122
T0001_YM_20100807110238_02.jpg,Maize,197,439,569,756
T0001_YM_20100807110238_02.jpg,Maize,282,413,822,1024
T0001_YM_20100807110238_02.jpg,Maize,0,157,1129,1331
T0001_YM_20100807110238_02.jpg,Maize,220,382,1135,1314
T0001_YM_20100807110238_02.jpg,Maize,439,553,1046,1237
T0001_YM_20100807110238_02.jpg,Maize,581,820,995,1166
T0001_YM_20100807110238_02.jpg,Maize,649,826,461,680
T0001_YM_20100807110238_02.jpg,Maize,834,1010,63,256
T0001_YM_20100807110238_02.jpg,Maize,897,1133,466,728
T0001_YM_20100807110238_02.jpg,Maize,1437,1522,108,358
T0001_YM_20100807110238_02.jpg,Maize,1517,1681,151,299
T0001_YM_20100807110238_02.jpg,Maize,1730,1906,230,441
T0001_YM_20100807110238_02.jpg,Maize,2168,2353,139,313
T0001_YM_20100807110238_02.jpg,Maize,2099,2259,449,699
T0001_YM_20100807110238_02.jpg,Maize,1821,1949,478,648
T0001_YM_20100807110238_02.jpg,Maize,1431,1644,446,680
T0001_YM_20100807110238_02.jpg,Maize,1022,1175,1052,1285
T0001_YM_20100807110238_02.jpg,Maize,1221,1363,1007,1245
T0001_YM_20100807110238_02.jpg,Maize,1420,1553,970,1189
T0001_YM_20100807110238_02.jpg,Maize,1590,1755,936,1166
T0001_YM_20100807110238_02.jpg,Maize,1932,2145,916,1140
T0001_YM_20100807110238_02.jpg,Maize,2506,2665,165,398
T0001_YM_20100807110238_02.jpg,Maize,2702,2830,97,293
T0001_YM_20100807110238_02.jpg,Maize,2921,3032,162,381
T0001_YM_20100807110238_02.jpg,Maize,3072,3183,193,378
T0001_YM_20100807110238_02.jpg,Maize,3510,3646,526,748
T0001_YM_20100807110238_02.jpg,Maize,2964,3157,526,819
T0001_YM_20100807110238_02.jpg,Maize,2776,2941,500,768
T0001_YM_20100807110238_02.jpg,Maize,2560,2722,540,845
T0001_YM_20100807110238_02.jpg,Maize,2276,2438,546,756
T0001_YM_20100807110238_02.jpg,Maize,3029,3316,1018,1285
T0001_YM_20100807110238_02.jpg,Maize,2762,2921,884,1149
T0001_YM_20100807110238_02.jpg,Maize,2512,2651,970,1177
T0001_YM_20100807110238_02.jpg,Maize,2620,2768,1152,1416
T0001_YM_20100807110238_02.jpg,Maize,3370,3624,2361,2614
T0001_YM_20100807110238_02.jpg,Maize,2765,2995,1715,1909
T0001_YM_20100807110238_02.jpg,Maize,2498,2680,1695,1920
T0001_YM_20100807110238_02.jpg,Maize,2227,2426,1778,1991
T0001_YM_20100807110238_02.jpg,Maize,2060,2293,1536,1741
T0001_YM_20100807110238_02.jpg,Maize,1744,1937,1391,1599
T0001_YM_20100807110238_02.jpg,Maize,2685,2873,2574,2736
T0001_YM_20100807110238_02.jpg,Maize,2495,2611,2452,2645
T0001_YM_20100807110238_02.jpg,Maize,2048,2290,2386,2636
T0001_YM_20100807110238_02.jpg,Maize,1824,1946,2437,2645
T0001_YM_20100807110238_02.jpg,Maize,1588,1750,2415,2654
T0001_YM_20100807110238_02.jpg,Maize,1323,1471,2210,2463
T0001_YM_20100807110238_02.jpg,Maize,1190,1386,1599,1837
T0001_YM_20100807110238_02.jpg,Maize,956,1190,1434,1704
T0001_YM_20100807110238_02.jpg,Maize,598,823,1482,1778
T0001_YM_20100807110238_02.jpg,Maize,209,510,1613,1826
T0001_YM_20100807110238_02.jpg,Maize,999,1155,2182,2389
T0001_YM_20100807110238_02.jpg,Maize,609,874,2136,2392
T0001_YM_20100807110238_02.jpg,Maize,311,510,2264,2554
T0001_YM_20100807160237_02.jpg,Maize,435,569,125,364
T0001_YM_20100807160237_02.jpg,Maize,851,1018,63,239
T0001_YM_20100807160237_02.jpg,Maize,219,384,512,771
T0001_YM_20100807160237_02.jpg,Maize,634,825,438,677
T0001_YM_20100807160237_02.jpg,Maize,922,1143,412,699
T0001_YM_20100807160237_02.jpg,Maize,1178,1371,63,310
T0001_YM_20100807160237_02.jpg,Maize,1408,1613,85,324
T0001_YM_20100807160237_02.jpg,Maize,1394,1570,441,654
T0001_YM_20100807160237_02.jpg,Maize,1729,1854,230,407
T0001_YM_20100807160237_02.jpg,Maize,1820,1903,512,663
T0001_YM_20100807160237_02.jpg,Maize,2190,2349,63,304
T0001_YM_20100807160237_02.jpg,Maize,2110,2213,458,691
T0001_YM_20100807160237_02.jpg,Maize,2281,2412,537,768
T0001_YM_20100807160237_02.jpg,Maize,1937,2136,933,1143
T0001_YM_20100807160237_02.jpg,Maize,1633,1741,978,1197
T0001_YM_20100807160237_02.jpg,Maize,1422,1587,950,1223
T0001_YM_20100807160237_02.jpg,Maize,1288,1371,1046,1288
T0001_YM_20100807160237_02.jpg,Maize,984,1200,1029,1263
T0001_YM_20100807160237_02.jpg,Maize,586,791,950,1180
T0001_YM_20100807160237_02.jpg,Maize,256,416,845,1007
T0001_YM_20100807160237_02.jpg,Maize,413,532,1015,1248
T0001_YM_20100807160237_02.jpg,Maize,205,307,1109,1251
T0001_YM_20100807160237_02.jpg,Maize,143,362,6,151
T0001_YM_20100807160237_02.jpg,Maize,2520,2645,142,407
T0001_YM_20100807160237_02.jpg,Maize,2680,2796,74,327
T0001_YM_20100807160237_02.jpg,Maize,2904,3018,142,387
T0001_YM_20100807160237_02.jpg,Maize,3072,3183,188,372
T0001_YM_20100807160237_02.jpg,Maize,3459,3648,529,759
T0001_YM_20100807160237_02.jpg,Maize,3294,3416,560,779
T0001_YM_20100807160237_02.jpg,Maize,2941,3166,543,802
T0001_YM_20100807160237_02.jpg,Maize,2728,2861,512,771
T0001_YM_20100807160237_02.jpg,Maize,2540,2674,574,816
T0001_YM_20100807160237_02.jpg,Maize,3055,3248,1001,1254
T0001_YM_20100807160237_02.jpg,Maize,2771,2896,893,1106
T0001_YM_20100807160237_02.jpg,Maize,2503,2671,1012,1154
T0001_YM_20100807160237_02.jpg,Maize,2606,2816,1189,1328
T0001_YM_20100807160237_02.jpg,Maize,3370,3598,2378,2625
T0001_YM_20100807160237_02.jpg,Maize,2765,3001,1707,1974
T0001_YM_20100807160237_02.jpg,Maize,2532,2711,1624,1923
T0001_YM_20100807160237_02.jpg,Maize,2094,2310,1471,1744
T0001_YM_20100807160237_02.jpg,Maize,1735,1917,1391,1570
T0001_YM_20100807160237_02.jpg,Maize,2236,2441,1806,2000
T0001_YM_20100807160237_02.jpg,Maize,2643,2827,2597,2719
T0001_YM_20100807160237_02.jpg,Maize,2503,2628,2443,2648
T0001_YM_20100807160237_02.jpg,Maize,2020,2298,2412,2651
T0001_YM_20100807160237_02.jpg,Maize,1781,1940,2503,2651
T0001_YM_20100807160237_02.jpg,Maize,1551,1707,2415,2648
T0001_YM_20100807160237_02.jpg,Maize,1190,1448,1611,1790
T0001_YM_20100807160237_02.jpg,Maize,951,1153,1409,1702
T0001_YM_20100807160237_02.jpg,Maize,590,777,1455,1779
T0001_YM_20100807160237_02.jpg,Maize,234,462,1600,1847
T0001_YM_20100807160237_02.jpg,Maize,1281,1488,2217,2498
T0001_YM_20100807160237_02.jpg,Maize,990,1201,2112,2367
T0001_YM_20100807160237_02.jpg,Maize,624,874,2134,2382
T0001_YM_20100807160237_02.jpg,Maize,257,530,2282,2547
T0001_YM_20100807160237_02.jpg,Maize,2043,2176,2211,2362
T0001_YM_20100808110236_02.jpg,Maize,163,365,0,159
T0001_YM_20100808110236_02.jpg,Maize,228,413,208,387
T0001_YM_20100808110236_02.jpg,Maize,436,609,136,333
T0001_YM_20100808110236_02.jpg,Maize,689,845,168,384
T0001_YM_20100808110236_02.jpg,Maize,863,1045,102,293
T0001_YM_20100808110236_02.jpg,Maize,200,447,554,759
T0001_YM_20100808110236_02.jpg,Maize,675,874,444,614
T0001_YM_20100808110236_02.jpg,Maize,902,1187,412,762
T0001_YM_20100808110236_02.jpg,Maize,1397,1534,119,390
T0001_YM_20100808110236_02.jpg,Maize,1553,1673,85,310
T0001_YM_20100808110236_02.jpg,Maize,1380,1630,446,702
T0001_YM_20100808110236_02.jpg,Maize,1716,1880,287,446
T0001_YM_20100808110236_02.jpg,Maize,1824,1946,518,680
T0001_YM_20100808110236_02.jpg,Maize,2136,2335,63,307
T0001_YM_20100808110236_02.jpg,Maize,2074,2227,452,702
T0001_YM_20100808110236_02.jpg,Maize,32,154,1117,1322
T0001_YM_20100808110236_02.jpg,Maize,226,396,833,1001
T0001_YM_20100808110236_02.jpg,Maize,226,373,1140,1305
T0001_YM_20100808110236_02.jpg,Maize,416,538,1061,1245
T0001_YM_20100808110236_02.jpg,Maize,595,769,990,1197
T0001_YM_20100808110236_02.jpg,Maize,962,1184,1041,1268
T0001_YM_20100808110236_02.jpg,Maize,2006,2153,938,1194
T0001_YM_20100808110236_02.jpg,Maize,1613,1812,984,1237
T0001_YM_20100808110236_02.jpg,Maize,1426,1579,970,1197
T0001_YM_20100808110236_02.jpg,Maize,1224,1400,1063,1268
T0001_YM_20100808110236_02.jpg,Maize,2486,2665,131,392
T0001_YM_20100808110236_02.jpg,Maize,2714,2859,102,364
T0001_YM_20100808110236_02.jpg,Maize,2893,3038,131,412
T0001_YM_20100808110236_02.jpg,Maize,3069,3223,193,435
T0001_YM_20100808110236_02.jpg,Maize,3555,3648,452,722
T0001_YM_20100808110236_02.jpg,Maize,3305,3521,546,748
T0001_YM_20100808110236_02.jpg,Maize,2952,3177,563,799
T0001_YM_20100808110236_02.jpg,Maize,2751,2904,560,773
T0001_YM_20100808110236_02.jpg,Maize,2557,2688,560,799
T0001_YM_20100808110236_02.jpg,Maize,2284,2458,583,799
T0001_YM_20100808110236_02.jpg,Maize,3038,3271,1038,1248
T0001_YM_20100808110236_02.jpg,Maize,2779,2913,938,1086
T0001_YM_20100808110236_02.jpg,Maize,2637,2776,1183,1371
T0001_YM_20100808110236_02.jpg,Maize,2543,2657,990,1194
T0001_YM_20100808110236_02.jpg,Maize,2071,2304,1422,1655
T0001_YM_20100808110236_02.jpg,Maize,1789,1895,1385,1584
